City,Neighborhood,Listing_Type,Property_Type,Bedrooms,Bathrooms,Size_m2,Has_Pool,Has_Garden,Is_Furnished,Latitude,Longitude,Price_MAD
Tangier,Marshane,Buy,Villa,8,5,636,1,1,1,35.76094,-5.80735,8454857
Casablanca,Hay Mockh,Buy,Studio,1,1,35,0,0,0,33.59508,-7.61712,390342
Rabat,Hay Riad,Rent,Studio,1,1,49,0,0,1,34.02395,-6.82496,6959
Rabat,Agdal,Buy,Land,0,0,691,0,0,0,34.07784,-6.85095,5978206
Rabat,Océan,Rent,Apartment,3,3,130,0,0,0,34.03289,-6.83017,10515
Rabat,Hay Riad,Rent,Apartment,2,2,134,0,0,0,34.01815,-6.8452,15196
Marrakech,Hivernage,Buy,Studio,1,1,30,0,0,1,31.6269,-7.99471,486378
Tangier,Malabata,Rent,Apartment,2,2,83,0,0,1,35.76324,-5.84477,9917
Rabat,Hassan,Buy,Land,0,0,1797,0,0,0,34.0236,-6.83897,16057689
Casablanca,Maârif,Buy,Apartment,3,3,63,0,0,1,33.5639,-7.58059,734463
Tangier,Moujahidine,Buy,Apartment,2,1,163,0,0,1,35.78381,-5.85508,1613443
Tangier,Centre Ville,Rent,Riad,6,2,550,1,1,0,35.74711,-5.81895,56683
Marrakech,Hivernage,Rent,Apartment,2,2,166,0,0,0,31.63212,-7.98615,15877
Rabat,Souissi,Buy,Apartment,3,3,88,0,0,1,34.06288,-6.85572,1094851
Tangier,Centre Ville,Buy,Apartment,4,2,160,0,0,0,35.75148,-5.81848,1318874
Marrakech,Sidi Ghanem,Buy,Studio,1,1,30,0,0,1,31.63106,-7.98964,356612
Casablanca,Hay Mockh,Buy,Apartment,3,2,67,0,0,0,33.56392,-7.62393,780991
Rabat,Océan,Buy,Villa,8,6,763,0,1,1,34.03461,-6.83051,13817213
Marrakech,Sidi Ghanem,Buy,Land,0,0,560,0,0,0,31.64353,-7.99971,4510472
Marrakech,Palmeraie,Buy,Apartment,4,1,157,0,0,0,31.64698,-7.96639,2007730
Casablanca,Anfa,Rent,Studio,1,1,58,0,0,1,33.58462,-7.55358,8220
Tangier,Centre Ville,Rent,Apartment,3,3,66,0,0,0,35.72984,-5.83411,3701
Tangier,Malabata,Buy,Villa,4,5,629,1,1,1,35.76937,-5.86337,13347588
Marrakech,Palmeraie,Buy,Land,0,0,1867,0,0,0,31.62841,-7.99944,21278851
Marrakech,Sidi Ghanem,Buy,Apartment,4,2,105,0,0,1,31.61407,-7.99634,1209153
Tangier,Marshane,Rent,Villa,7,6,582,0,1,1,35.76713,-5.81764,67488
Tangier,Marshane,Buy,Land,0,0,1771,0,0,0,35.79736,-5.8681,13943486
Casablanca,Hay Mockh,Buy,Apartment,4,2,106,0,0,1,33.56373,-7.57337,1288107
Casablanca,Anfa,Rent,Apartment,2,3,61,0,0,1,33.57605,-7.54688,8404
Casablanca,Bourgogne,Buy,Apartment,2,3,65,0,0,0,33.58823,-7.5939,755451
Casablanca,Sidi Maârouf,Buy,Land,0,0,1690,0,0,0,33.60484,-7.60916,15561813
Rabat,Hay Riad,Rent,Apartment,4,1,95,0,0,0,34.02015,-6.83388,10848
Casablanca,Bourgogne,Buy,Apartment,2,1,175,0,0,0,33.60703,-7.61305,2107579
Marrakech,Hivernage,Rent,Studio,1,1,36,0,0,0,31.62176,-7.94972,3611
Marrakech,Hivernage,Rent,Apartment,3,1,65,0,0,0,31.63746,-8.02239,6621
Rabat,Souissi,Rent,Apartment,3,1,74,0,0,1,34.07129,-6.8389,6501
Marrakech,Medina,Rent,Apartment,3,2,161,0,0,1,31.64072,-8.02262,14046
Casablanca,Anfa,Rent,Studio,1,1,57,0,0,0,33.5728,-7.61321,6962
Rabat,Hay Riad,Buy,Riad,7,3,451,0,0,1,34.01398,-6.84259,11488880
Tangier,Centre Ville,Buy,Apartment,4,2,76,0,0,0,35.77647,-5.83555,643655
Casablanca,Sidi Maârouf,Buy,Apartment,4,3,154,0,0,1,33.58254,-7.58076,1996418
Marrakech,Guéliz,Rent,Apartment,2,2,156,0,0,0,31.65619,-8.00344,11362
Marrakech,Sidi Ghanem,Buy,Apartment,2,2,159,0,0,0,31.64237,-7.93759,1478896
Tangier,Marshane,Buy,Villa,7,6,337,1,1,0,35.75668,-5.82447,5315148
Marrakech,Palmeraie,Buy,Apartment,3,1,69,0,0,0,31.62232,-7.98728,956906
Rabat,Océan,Rent,Apartment,3,2,80,0,0,0,34.0115,-6.83519,5967
Casablanca,Hay Mockh,Rent,Studio,1,1,35,0,0,1,33.56969,-7.61617,3704
Rabat,Agdal,Buy,Studio,1,1,48,0,0,0,34.00884,-6.86801,558844
Tangier,Marshane,Buy,Apartment,4,1,135,0,0,0,35.76109,-5.82777,1301639
Tangier,Moujahidine,Buy,Apartment,2,3,89,0,0,0,35.78974,-5.83474,832188
Rabat,Hay Riad,Buy,Villa,8,5,331,1,1,1,33.98711,-6.85314,8078540
Rabat,Hassan,Buy,Apartment,3,1,145,0,0,1,33.98732,-6.8221,1553883
Tangier,Marshane,Rent,Apartment,3,1,174,0,0,1,35.74565,-5.83478,14165
Casablanca,Bourgogne,Rent,Apartment,3,1,117,0,0,1,33.58196,-7.58896,12642
Marrakech,Guéliz,Buy,Studio,1,1,30,0,0,1,31.63962,-7.97497,329326
Marrakech,Sidi Ghanem,Buy,Apartment,3,2,171,0,0,0,31.62729,-7.97665,1855982
Casablanca,Anfa,Buy,Apartment,2,3,73,0,0,0,33.5673,-7.61904,1347469
Marrakech,Medina,Buy,Villa,5,2,525,0,1,0,31.61599,-7.96722,7660770
Marrakech,Guéliz,Rent,Villa,7,2,506,0,1,1,31.61813,-7.99606,75831
Tangier,Moujahidine,Rent,Apartment,4,2,141,0,0,0,35.74536,-5.8374,8227
Tangier,Centre Ville,Buy,Land,0,0,866,0,0,0,35.73856,-5.86444,6587983
Rabat,Hay Riad,Buy,Studio,1,1,34,0,0,1,34.04527,-6.8486,574595
Marrakech,Medina,Rent,Apartment,4,3,101,0,0,1,31.61923,-7.98909,8611
Casablanca,Bourgogne,Rent,Studio,1,1,35,0,0,1,33.57593,-7.57574,3887
Casablanca,Sidi Maârouf,Rent,Studio,1,1,54,0,0,1,33.55792,-7.58958,5213
Tangier,Malabata,Rent,Apartment,3,2,141,0,0,0,35.75201,-5.83724,11218
Marrakech,Hivernage,Rent,Studio,1,1,58,0,0,0,31.61419,-7.99663,5896
Marrakech,Sidi Ghanem,Buy,Apartment,4,3,115,0,0,0,31.62245,-7.96453,1080313
Rabat,Océan,Rent,Villa,3,3,548,1,1,1,34.04979,-6.8638,79623
Rabat,Hassan,Buy,Apartment,3,1,173,0,0,1,34.06504,-6.87533,2025739
Rabat,Océan,Rent,Studio,1,1,46,0,0,0,34.00228,-6.82607,3777
Marrakech,Medina,Buy,Apartment,4,2,150,0,0,1,31.63186,-8.00544,1446080
Marrakech,Palmeraie,Buy,Apartment,2,1,154,0,0,1,31.6123,-7.9688,2348009
Tangier,Moujahidine,Rent,Apartment,2,3,134,0,0,1,35.77146,-5.80802,10050
Rabat,Souissi,Rent,Apartment,2,3,171,0,0,0,33.98688,-6.82234,13403
Rabat,Agdal,Buy,Apartment,4,2,81,0,0,1,34.00014,-6.85574,920356
Marrakech,Hivernage,Buy,Villa,5,2,308,1,1,0,31.61502,-7.96925,7503060
Tangier,Centre Ville,Rent,Apartment,3,2,82,0,0,1,35.77933,-5.82198,6240
Marrakech,Sidi Ghanem,Buy,Land,0,0,1657,0,0,0,31.63969,-7.96894,13704822
Rabat,Hay Riad,Buy,Land,0,0,1423,0,0,0,34.00655,-6.84388,17394229
Casablanca,Maârif,Rent,Apartment,2,1,91,0,0,1,33.53914,-7.5743,9814
Casablanca,Sidi Maârouf,Buy,Apartment,4,3,82,0,0,1,33.57966,-7.58301,997188
Casablanca,Bourgogne,Rent,Apartment,4,3,113,0,0,0,33.58206,-7.58138,8732
Tangier,Malabata,Buy,Apartment,2,2,111,0,0,0,35.76036,-5.83405,1303170
Rabat,Agdal,Buy,Studio,1,1,60,0,0,1,34.03801,-6.81493,664285
Tangier,Centre Ville,Buy,Apartment,2,1,121,0,0,1,35.75501,-5.85517,1045822
Casablanca,Maârif,Rent,Apartment,4,1,138,0,0,0,33.58071,-7.58064,10913
Casablanca,Bourgogne,Buy,Villa,4,3,579,1,1,1,33.59828,-7.60754,11167330
Marrakech,Hivernage,Buy,Villa,4,4,674,0,1,1,31.60996,-7.95014,15402804
Marrakech,Palmeraie,Rent,Studio,1,1,57,0,0,0,31.61275,-7.98814,5697
Casablanca,Hay Mockh,Rent,Studio,1,1,60,0,0,0,33.61028,-7.60506,4615
Marrakech,Palmeraie,Rent,Apartment,3,3,64,0,0,0,31.66204,-7.95895,6370
Rabat,Hassan,Buy,Riad,3,5,256,1,1,0,34.01751,-6.84946,4456318
Rabat,Hay Riad,Buy,Villa,8,6,562,0,1,1,34.05215,-6.83204,14413889
Marrakech,Palmeraie,Buy,Apartment,2,1,94,0,0,0,31.60509,-7.99724,1230938
Tangier,Moujahidine,Buy,Villa,8,3,428,1,1,0,35.77443,-5.85321,6361130
Marrakech,Palmeraie,Rent,Apartment,2,1,142,0,0,1,31.63053,-7.96126,17539
Rabat,Souissi,Rent,Apartment,4,1,115,0,0,0,34.01589,-6.85157,7841
Marrakech,Guéliz,Buy,Apartment,3,2,95,0,0,1,31.64298,-8.01636,981912
Rabat,Agdal,Rent,Apartment,4,1,118,0,0,0,34.01433,-6.84377,8029
Tangier,Moujahidine,Buy,Villa,7,4,688,1,1,1,35.77339,-5.81405,10423509
Casablanca,Hay Mockh,Buy,Studio,1,1,57,0,0,1,33.53445,-7.5948,735031
Rabat,Océan,Buy,Villa,5,3,246,1,1,1,34.0315,-6.86297,4370730
Casablanca,Hay Mockh,Buy,Apartment,3,2,72,0,0,1,33.54496,-7.59617,982605
Tangier,Malabata,Buy,Apartment,2,2,139,0,0,1,35.7614,-5.83895,1698592
Marrakech,Hivernage,Buy,Villa,5,3,242,1,1,0,31.64867,-8.00675,5254652
Marrakech,Palmeraie,Buy,Apartment,3,2,158,0,0,0,31.62978,-7.97979,2364367
Tangier,Centre Ville,Rent,Apartment,2,2,104,0,0,0,35.77597,-5.80878,5858
Rabat,Hay Riad,Rent,Apartment,4,2,133,0,0,0,33.98932,-6.81856,13431
Casablanca,Anfa,Rent,Apartment,3,2,158,0,0,1,33.53432,-7.61251,21768
Marrakech,Palmeraie,Buy,Riad,4,5,772,1,0,0,31.61594,-7.98209,19043679
Marrakech,Sidi Ghanem,Buy,Apartment,3,3,150,0,0,0,31.61058,-7.93783,1446563
Casablanca,Maârif,Rent,Apartment,4,2,89,0,0,1,33.59264,-7.58559,8733
Rabat,Souissi,Rent,Riad,6,4,378,0,1,0,34.00558,-6.85378,50760
Casablanca,Maârif,Rent,Studio,1,1,48,0,0,1,33.5459,-7.55554,5026
Tangier,Malabata,Buy,Apartment,3,3,114,0,0,0,35.7546,-5.85604,1307043
Tangier,Moujahidine,Buy,Apartment,4,1,97,0,0,0,35.75903,-5.84801,952929
Rabat,Souissi,Buy,Apartment,2,2,66,0,0,0,34.02102,-6.8398,707885
Tangier,Malabata,Rent,Apartment,4,2,167,0,0,1,35.70291,-5.82269,17400
Rabat,Hassan,Rent,Apartment,3,2,168,0,0,0,34.00683,-6.84132,11727
Tangier,Centre Ville,Buy,Villa,6,6,268,0,1,0,35.76298,-5.84188,3392156
Casablanca,Bourgogne,Buy,Riad,5,6,784,0,0,0,33.59886,-7.57304,13812346
Marrakech,Sidi Ghanem,Buy,Apartment,2,1,159,0,0,1,31.6387,-7.98444,1640943
Rabat,Agdal,Buy,Apartment,4,2,143,0,0,1,34.00639,-6.84234,1665266
Tangier,Malabata,Rent,Apartment,3,1,106,0,0,0,35.77689,-5.85086,8305
Tangier,Malabata,Buy,Apartment,3,1,89,0,0,1,35.75757,-5.84257,1283723
Tangier,Marshane,Rent,Apartment,3,3,125,0,0,0,35.74314,-5.81212,7825
Casablanca,Hay Mockh,Rent,Apartment,3,3,116,0,0,1,33.56616,-7.62339,12713
Casablanca,Hay Mockh,Buy,Villa,6,2,761,1,1,0,33.57024,-7.58462,13270975
Marrakech,Palmeraie,Buy,Villa,6,5,788,1,1,1,31.63195,-7.99141,16590630
Casablanca,Bourgogne,Buy,Studio,1,1,44,0,0,1,33.5995,-7.57534,548982
Tangier,Marshane,Buy,Land,0,0,546,0,0,0,35.73963,-5.84849,3703862
Rabat,Océan,Buy,Land,0,0,1755,0,0,0,33.98959,-6.8243,15872014
Casablanca,Hay Mockh,Buy,Villa,6,3,786,1,1,0,33.5813,-7.61056,14246203
Marrakech,Sidi Ghanem,Rent,Apartment,4,3,171,0,0,1,31.61842,-7.97442,14856
Tangier,Moujahidine,Buy,Villa,3,4,530,1,1,1,35.77061,-5.80749,7645515
Rabat,Océan,Buy,Apartment,2,1,166,0,0,0,34.00938,-6.85095,1789478
Tangier,Malabata,Buy,Apartment,3,3,169,0,0,1,35.72978,-5.82415,2033929
Casablanca,Bourgogne,Buy,Studio,1,1,57,0,0,0,33.58994,-7.62594,629023
Tangier,Malabata,Buy,Apartment,3,2,86,0,0,0,35.74238,-5.8322,1169234
Casablanca,Maârif,Buy,Land,0,0,923,0,0,0,33.58295,-7.54167,8894424
Marrakech,Sidi Ghanem,Rent,Apartment,4,1,120,0,0,0,31.64141,-7.97737,8561
Marrakech,Sidi Ghanem,Buy,Land,0,0,1818,0,0,0,31.58638,-7.97578,14949992
Casablanca,Bourgogne,Buy,Apartment,4,1,122,0,0,0,33.57507,-7.59432,1563900
Marrakech,Palmeraie,Buy,Villa,8,4,408,1,1,0,31.6178,-7.94672,8253431
Casablanca,Hay Mockh,Buy,Apartment,4,1,128,0,0,0,33.58086,-7.54879,1399195
Rabat,Océan,Buy,Studio,1,1,38,0,0,0,34.01691,-6.80742,427310
Rabat,Hay Riad,Rent,Apartment,2,1,151,0,0,1,34.02254,-6.8572,20828
Marrakech,Guéliz,Buy,Riad,8,3,534,0,1,1,31.63893,-7.98718,8821354
Casablanca,Maârif,Buy,Apartment,3,2,159,0,0,1,33.58857,-7.59827,1953650
Tangier,Moujahidine,Rent,Villa,3,5,383,0,1,0,35.73657,-5.81418,32118
Tangier,Centre Ville,Rent,Apartment,2,2,93,0,0,1,35.75088,-5.84337,7096
Marrakech,Medina,Buy,Studio,1,1,37,0,0,1,31.6357,-7.98358,432234
Rabat,Hay Riad,Buy,Apartment,2,3,78,0,0,1,33.99215,-6.85121,1222830
Casablanca,Hay Mockh,Buy,Villa,8,6,314,1,1,1,33.55941,-7.56443,6262244
Casablanca,Hay Mockh,Buy,Land,0,0,1398,0,0,0,33.58945,-7.59448,14281455
Tangier,Marshane,Buy,Riad,8,3,316,0,1,1,35.76253,-5.85285,4540652
Casablanca,Maârif,Buy,Villa,6,4,794,1,1,1,33.57127,-7.57219,16070267
Casablanca,Sidi Maârouf,Buy,Apartment,2,1,180,0,0,0,33.58521,-7.60716,1965771
Casablanca,Maârif,Buy,Apartment,3,1,179,0,0,1,33.60447,-7.59818,2179894
Marrakech,Palmeraie,Rent,Apartment,4,2,65,0,0,0,31.61714,-7.9849,6477
Casablanca,Anfa,Buy,Apartment,2,3,140,0,0,1,33.54244,-7.62463,2322166
Casablanca,Hay Mockh,Buy,Apartment,2,2,79,0,0,1,33.59981,-7.5973,930557
Tangier,Centre Ville,Buy,Villa,8,4,506,1,1,0,35.78124,-5.85262,7204004
Casablanca,Maârif,Buy,Riad,6,3,728,1,1,0,33.59134,-7.5835,12852956
Marrakech,Palmeraie,Buy,Apartment,4,2,71,0,0,0,31.63092,-7.99918,1043069
Casablanca,Hay Mockh,Buy,Riad,7,2,594,1,0,0,33.51645,-7.59906,11117994
Tangier,Centre Ville,Rent,Apartment,2,3,64,0,0,1,35.74294,-5.82769,4585
Casablanca,Anfa,Buy,Villa,7,2,667,0,1,1,33.5501,-7.59442,16695920
Marrakech,Palmeraie,Buy,Land,0,0,498,0,0,0,31.62305,-7.97813,5767695
Rabat,Souissi,Rent,Apartment,3,1,101,0,0,1,34.03283,-6.85476,10140
Tangier,Centre Ville,Buy,Riad,8,4,542,1,1,1,35.75302,-5.86482,8372131
Casablanca,Maârif,Buy,Studio,1,1,35,0,0,0,33.59231,-7.60493,414975
Rabat,Hay Riad,Buy,Apartment,3,1,144,0,0,1,34.03662,-6.80565,2119176
Marrakech,Palmeraie,Rent,Riad,7,2,799,0,1,1,31.62215,-7.98913,202753
Tangier,Marshane,Buy,Apartment,2,1,83,0,0,1,35.77748,-5.78606,851909
Rabat,Océan,Buy,Studio,1,1,44,0,0,0,34.03255,-6.86557,439495
Casablanca,Anfa,Rent,Riad,7,5,659,0,1,0,33.57436,-7.59731,143394
Tangier,Marshane,Rent,Apartment,2,3,99,0,0,0,35.76674,-5.8304,6197
Rabat,Hay Riad,Buy,Apartment,4,2,92,0,0,1,34.03151,-6.84957,1456932
Casablanca,Bourgogne,Buy,Studio,1,1,56,0,0,0,33.58552,-7.56548,730925
Rabat,Souissi,Buy,Land,0,0,1491,0,0,0,34.03191,-6.82424,13549393
Casablanca,Anfa,Rent,Apartment,3,3,94,0,0,1,33.55038,-7.59371,14785
Marrakech,Guéliz,Buy,Apartment,3,3,132,0,0,0,31.64384,-7.99239,1400004
Tangier,Centre Ville,Buy,Land,0,0,1160,0,0,0,35.75819,-5.82706,7934948
Rabat,Souissi,Buy,Apartment,4,2,112,0,0,0,34.02396,-6.81395,1304423
Marrakech,Hivernage,Rent,Apartment,2,2,64,0,0,0,31.64266,-7.9792,5979
Tangier,Moujahidine,Buy,Studio,1,1,39,0,0,1,35.77673,-5.82013,409455
Marrakech,Medina,Rent,Apartment,4,2,132,0,0,1,31.63763,-7.96786,11323
Marrakech,Hivernage,Buy,Apartment,4,1,92,0,0,0,31.63178,-8.00557,1231719
Tangier,Centre Ville,Rent,Apartment,2,2,132,0,0,1,35.74847,-5.83181,10094
Casablanca,Hay Mockh,Rent,Apartment,3,2,69,0,0,1,33.58309,-7.60024,7089
Tangier,Centre Ville,Rent,Apartment,2,2,108,0,0,1,35.77847,-5.84686,8195
Marrakech,Sidi Ghanem,Rent,Apartment,4,3,161,0,0,1,31.62026,-7.98001,15025
Marrakech,Hivernage,Rent,Apartment,3,3,154,0,0,0,31.65347,-7.96148,15480
Tangier,Moujahidine,Rent,Apartment,4,2,117,0,0,1,35.79021,-5.85127,9278
Rabat,Hassan,Rent,Villa,3,4,324,0,1,1,34.00073,-6.8124,52344
Casablanca,Bourgogne,Buy,Apartment,3,3,164,0,0,0,33.5705,-7.57201,2056067
Rabat,Hay Riad,Buy,Villa,7,6,394,1,1,1,34.03628,-6.84534,9056178
Marrakech,Hivernage,Rent,Apartment,3,1,63,0,0,0,31.63876,-7.98823,5875
Casablanca,Sidi Maârouf,Buy,Villa,5,2,677,1,1,0,33.56662,-7.59711,13154298
Casablanca,Sidi Maârouf,Rent,Studio,1,1,53,0,0,1,33.60142,-7.56978,5200
Marrakech,Guéliz,Buy,Riad,5,6,272,0,0,0,31.6364,-7.97538,4424905
Tangier,Marshane,Rent,Villa,4,6,681,0,1,1,35.73849,-5.84961,80785
Tangier,Marshane,Rent,Apartment,4,2,98,0,0,0,35.78166,-5.84431,6377
Marrakech,Medina,Buy,Riad,3,4,354,0,0,0,31.65258,-7.98356,5624402
Marrakech,Guéliz,Buy,Apartment,4,2,114,0,0,0,31.62147,-8.01262,1169783
Casablanca,Bourgogne,Rent,Riad,5,6,610,0,1,1,33.59549,-7.59936,106205
Casablanca,Sidi Maârouf,Buy,Apartment,3,3,76,0,0,1,33.56444,-7.56365,993813
Casablanca,Hay Mockh,Buy,Apartment,4,2,91,0,0,1,33.54619,-7.57077,1140720
Casablanca,Hay Mockh,Rent,Apartment,4,2,112,0,0,0,33.5971,-7.59522,8923
Tangier,Marshane,Buy,Land,0,0,1083,0,0,0,35.78175,-5.85519,8361627
Marrakech,Medina,Rent,Apartment,2,2,91,0,0,1,31.61596,-8.01143,8183
Rabat,Hassan,Buy,Land,0,0,627,0,0,0,34.03894,-6.85034,5068995
Casablanca,Anfa,Rent,Apartment,3,1,69,0,0,1,33.57013,-7.60197,10843
Tangier,Marshane,Rent,Riad,6,2,213,0,1,0,35.75627,-5.8354,24276
Marrakech,Guéliz,Buy,Apartment,3,2,67,0,0,0,31.64587,-7.9763,708819
Casablanca,Bourgogne,Rent,Riad,8,3,246,0,1,1,33.60679,-7.58954,47299
Casablanca,Bourgogne,Rent,Apartment,2,3,121,0,0,0,33.63903,-7.61874,10413
Tangier,Malabata,Buy,Apartment,2,2,153,0,0,0,35.77948,-5.89223,1935352
Rabat,Souissi,Buy,Villa,5,5,493,1,1,0,34.02592,-6.87701,8649113
Rabat,Hassan,Buy,Villa,6,2,654,1,1,1,34.00429,-6.87875,10164612
Marrakech,Hivernage,Buy,Apartment,3,1,178,0,0,1,31.62895,-7.99495,2383953
Casablanca,Hay Mockh,Buy,Apartment,3,2,69,0,0,1,33.58765,-7.59278,857703
Casablanca,Hay Mockh,Rent,Apartment,4,1,177,0,0,1,33.5459,-7.58997,18284
Rabat,Agdal,Buy,Land,0,0,1089,0,0,0,34.03408,-6.87282,9316776
Marrakech,Hivernage,Buy,Riad,7,6,555,0,1,0,31.63452,-7.99721,11598958
Rabat,Agdal,Rent,Apartment,4,1,131,0,0,1,34.02901,-6.86437,12934
Casablanca,Sidi Maârouf,Rent,Studio,1,1,41,0,0,1,33.55565,-7.59318,3940
Casablanca,Maârif,Buy,Land,0,0,757,0,0,0,33.58526,-7.58785,7186000
Tangier,Marshane,Buy,Villa,5,6,601,1,1,0,35.74029,-5.80535,9025811
Casablanca,Hay Mockh,Rent,Apartment,2,3,122,0,0,1,33.62242,-7.58474,12119
Casablanca,Maârif,Buy,Apartment,3,1,135,0,0,0,33.59429,-7.57532,1697056
Casablanca,Sidi Maârouf,Rent,Studio,1,1,40,0,0,1,33.56384,-7.57635,3906
Casablanca,Bourgogne,Rent,Apartment,3,1,157,0,0,0,33.58135,-7.5794,13442
Marrakech,Hivernage,Rent,Apartment,2,3,63,0,0,1,31.61779,-7.98759,8321
Tangier,Moujahidine,Rent,Villa,4,2,444,1,1,1,35.7816,-5.82346,51821
Tangier,Marshane,Buy,Land,0,0,1386,0,0,0,35.76841,-5.82157,10302856
Casablanca,Hay Mockh,Buy,Riad,7,6,212,0,1,1,33.58947,-7.56189,4470482
Rabat,Agdal,Buy,Apartment,3,2,148,0,0,0,33.98788,-6.8333,1590371
Marrakech,Hivernage,Rent,Apartment,4,1,103,0,0,1,31.63327,-7.95387,11835
Marrakech,Hivernage,Buy,Apartment,2,1,137,0,0,1,31.57978,-7.99281,2138027
Rabat,Souissi,Rent,Villa,3,6,719,1,1,1,34.02345,-6.86784,99099
Tangier,Moujahidine,Buy,Apartment,2,3,152,0,0,1,35.81811,-5.79708,1551760
Tangier,Malabata,Buy,Apartment,4,1,65,0,0,1,35.74921,-5.84117,913582
Casablanca,Bourgogne,Buy,Villa,8,6,294,1,1,1,33.57975,-7.58777,5740398
Rabat,Hay Riad,Rent,Apartment,2,1,85,0,0,1,34.032,-6.85774,12084
Marrakech,Palmeraie,Rent,Apartment,3,1,72,0,0,0,31.61551,-8.00506,6746
Rabat,Océan,Buy,Riad,5,6,248,0,1,0,34.01683,-6.83685,4631258
Casablanca,Maârif,Rent,Studio,1,1,49,0,0,1,33.5492,-7.58873,4631
Casablanca,Sidi Maârouf,Buy,Riad,6,3,350,0,0,1,33.61244,-7.59854,6821776
Casablanca,Hay Mockh,Buy,Villa,6,4,572,1,1,0,33.55161,-7.57794,10105843
Casablanca,Bourgogne,Buy,Apartment,4,3,158,0,0,0,33.56085,-7.56446,1768021
Marrakech,Guéliz,Rent,Apartment,3,1,97,0,0,0,31.62507,-7.94648,7073
Casablanca,Bourgogne,Buy,Land,0,0,1272,0,0,0,33.57359,-7.56726,13272648
Rabat,Hay Riad,Buy,Land,0,0,1280,0,0,0,34.04662,-6.83026,15904802
Rabat,Hassan,Rent,Apartment,3,2,112,0,0,0,33.98591,-6.8165,8209
Tangier,Centre Ville,Buy,Land,0,0,608,0,0,0,35.72876,-5.82062,4356111
Rabat,Océan,Buy,Apartment,3,1,106,0,0,0,34.02294,-6.86043,1119787
Casablanca,Anfa,Buy,Apartment,4,2,69,0,0,1,33.56066,-7.59171,1328315
Rabat,Agdal,Buy,Apartment,2,2,122,0,0,1,34.04246,-6.8392,1467878
Tangier,Malabata,Buy,Apartment,2,2,126,0,0,0,35.78333,-5.81988,1610594
Rabat,Agdal,Buy,Apartment,3,1,65,0,0,0,34.03148,-6.84898,732931
Marrakech,Palmeraie,Rent,Apartment,2,2,65,0,0,0,31.68522,-7.96146,6155
Casablanca,Hay Mockh,Rent,Studio,1,1,38,0,0,1,33.57247,-7.60932,4058
Casablanca,Maârif,Rent,Apartment,2,3,65,0,0,1,33.6044,-7.57979,6401
Marrakech,Guéliz,Rent,Apartment,4,1,141,0,0,0,31.62318,-7.98395,9616
Rabat,Hay Riad,Buy,Apartment,2,3,93,0,0,0,34.0183,-6.84127,1493120
Marrakech,Palmeraie,Rent,Apartment,3,3,119,0,0,1,31.6527,-7.99505,13967
Rabat,Hay Riad,Rent,Apartment,2,3,143,0,0,1,34.02256,-6.83316,20377
Tangier,Malabata,Buy,Apartment,2,3,151,0,0,1,35.73927,-5.82879,1914030
Casablanca,Anfa,Buy,Villa,6,4,704,1,1,1,33.58611,-7.57263,16687717
Rabat,Souissi,Rent,Studio,1,1,50,0,0,1,34.01923,-6.87522,4618
Marrakech,Guéliz,Buy,Apartment,3,2,155,0,0,1,31.62831,-7.94216,1637673
Rabat,Souissi,Buy,Riad,5,3,726,0,1,1,34.02765,-6.84213,12814499
Casablanca,Bourgogne,Rent,Studio,1,1,49,0,0,0,33.57394,-7.59788,3770
Rabat,Océan,Buy,Villa,4,4,489,1,1,0,34.02769,-6.87264,8797069
Tangier,Centre Ville,Rent,Apartment,2,3,161,0,0,1,35.77519,-5.84534,13123
Marrakech,Guéliz,Buy,Apartment,3,3,123,0,0,0,31.63191,-8.00577,1345844
Tangier,Moujahidine,Rent,Studio,1,1,30,0,0,0,35.74679,-5.85327,1796
Tangier,Malabata,Rent,Villa,6,3,517,1,1,0,35.76094,-5.82756,72413
Casablanca,Sidi Maârouf,Rent,Villa,6,3,631,1,1,0,33.59305,-7.59219,76959
Marrakech,Hivernage,Buy,Apartment,3,1,106,0,0,1,31.61516,-8.00896,1473886
Casablanca,Maârif,Rent,Apartment,3,1,147,0,0,0,33.57516,-7.60404,11765
Tangier,Centre Ville,Buy,Villa,8,2,633,1,1,0,35.77869,-5.85908,8849749
Tangier,Malabata,Rent,Studio,1,1,41,0,0,1,35.74546,-5.80395,4788
Casablanca,Sidi Maârouf,Buy,Villa,4,3,461,0,1,0,33.59697,-7.60794,9108931
Rabat,Souissi,Buy,Land,0,0,1005,0,0,0,34.02925,-6.83973,8848813
Rabat,Agdal,Rent,Apartment,4,2,93,0,0,1,34.00569,-6.86554,8239
Rabat,Hay Riad,Buy,Villa,3,4,678,1,1,0,34.01093,-6.83766,14647674
Tangier,Malabata,Buy,Land,0,0,1272,0,0,0,35.78051,-5.83242,13619251
Casablanca,Bourgogne,Rent,Apartment,4,3,128,0,0,0,33.55899,-7.55042,9811
Rabat,Hassan,Buy,Apartment,4,1,114,0,0,0,34.02693,-6.87699,1303730
Casablanca,Bourgogne,Buy,Land,0,0,581,0,0,0,33.5785,-7.56183,5259322
Marrakech,Medina,Buy,Riad,8,6,706,0,1,0,31.64172,-7.93324,10296723
Casablanca,Sidi Maârouf,Rent,Apartment,4,2,66,0,0,1,33.57047,-7.60163,6640
